PHI,T,P,NH3,H2,CH4,LBV,REF NO
0.8,750,4,0,85,15,415.41,1D
1.1,750,4,0,85,15,552.32,1D
1.4,750,4,0,85,15,524.5,1D
1.7,750,4,0,85,15,336.22,1D
0.5,750,6,0,85,15,135.2,1D
0.8,750,6,0,85,15,359.53,1D
1.1,750,6,0,85,15,496.33,1D
1.4,750,6,0,85,15,462.47,1D
1.7,750,6,0,85,15,276.55,1D
0.5,750,8,0,85,15,110.58,1D
0.8,750,8,0,85,15,320.03,1D
1.1,750,8,0,85,15,455.18,1D
1.4,750,8,0,85,15,417.57,1D
1.7,750,8,0,85,15,246.95,1D
0.5,750,10,0,85,15,93.13,1D
0.8,750,10,0,85,15,289.6,1D
1.1,750,10,0,85,15,422.78,1D
1.4,750,10,0,85,15,383.08,1D
1.7,750,10,0,85,15,228.84,1D
0.5,450,4,0,75,25,19.68,1D
0.8,450,4,0,75,25,86.64,1D
1.1,450,4,0,85,15,134.46,1D
1.4,450,4,0,85,15,95.61,1D
1.7,450,4,0,85,15,45.6,1D
0.5,450,6,0,85,15,14.07,1D
0.8,450,6,0,85,15,72.86,1D
1.1,450,6,0,85,15,116.78,1D
1.4,450,6,0,85,15,76.51,1D
1.7,450,6,0,85,15,40.89,1D
0.5,450,8,0,85,15,10.91,1D
0.8,450,8,0,85,15,63.67,1D
1.1,450,8,0,85,15,104.84,1D
1.4,450,8,0,85,15,65.62,1D
1.7,450,8,0,85,15,38.35,1D
0.5,450,10,0,85,15,8.99,1D
0.8,450,10,0,85,15,56.81,1D
1.1,450,10,0,85,15,95.95,1D
1.4,450,10,0,85,15,59.44,1D
1.7,450,10,0,85,15,36.66,1D
0.5,500,4,0,85,15,27.93,1D
0.8,500,4,0,85,15,109.11,1D
1.1,500,4,0,85,15,164.15,1D
1.4,500,4,0,85,15,122.18,1D
1.7,500,4,0,85,15,58.4,1D
0.5,500,6,0,85,15,20.33,1D
0.8,500,6,0,85,15,92.16,1D
1.1,500,6,0,85,15,143.25,1D
1.4,500,6,0,85,15,99.1,1D
1.7,500,6,0,85,15,52.2,1D
0.5,500,8,0,85,15,15.91,1D
0.8,500,8,0,85,15,80.73,1D
1.1,500,8,0,85,15,129.04,1D
1.4,500,8,0,85,15,85.42,1D
1.7,500,8,0,85,15,48.77,1D
0.5,500,10,0,85,15,13.14,1D
0.8,500,10,0,85,15,72.33,1D
1.1,500,10,0,85,15,118.33,1D
1.4,500,10,0,85,15,76.62,1D
1.7,500,10,0,85,15,46.52,1D
0.5,550,4,0,85,15,38.92,1D
0.8,550,4,0,85,15,135.62,1D
1.1,550,4,0,85,15,198.11,1D
1.4,550,4,0,85,15,153.09,1D
1.7,550,4,0,85,15,73.97,1D
0.5,550,6,0,85,15,28.83,1D
0.8,550,6,0,85,15,115.02,1D
1.1,550,6,0,85,15,173.61,1D
1.4,550,6,0,85,15,125.89,1D
1.7,550,6,0,85,15,65.92,1D
0.5,550,8,0,85,15,22.77,1D
0.8,550,8,0,85,15,101.09,1D
1.1,550,8,0,85,15,156.75,1D
1.4,550,8,0,85,15,109.22,1D
1.7,550,8,0,85,15,61.3,1D
0.5,550,10,0,85,15,18.88,1D
0.8,550,10,0,85,15,90.87,1D
1.1,550,10,0,85,15,144.14,1D
1.4,550,10,0,85,15,97.81,1D
1.7,550,10,0,85,15,58.42,1D
0.5,600,4,0,85,15,52.67,1D
0.8,600,4,0,85,15,166.95,1D
1.1,600,4,0,85,15,236.69,1D
1.4,600,4,0,85,15,188.83,1D
1.7,600,4,0,85,15,92.9,1D
0.5,600,6,0,85,15,39.68,1D
0.8,600,6,0,85,15,142.13,1D
1.1,600,6,0,85,15,208.31,1D
1.4,600,6,0,85,15,157.4,1D
1.7,600,6,0,85,15,82.46,1D
0.5,600,8,0,85,15,31.73,1D
0.8,600,8,0,85,15,125.3,1D
1.1,600,8,0,85,15,188.65,1D
1.4,600,8,0,85,15,137.17,1D
1.7,600,8,0,85,15,76.44,1D
0.5,600,10,0,85,15,26.49,1D
0.8,600,10,0,85,15,113.02,1D
1.1,600,10,0,85,15,173.95,1D
1.4,600,10,0,85,15,123.4,1D
1.7,600,10,0,85,15,72.71,1D
0.5,650,4,0,85,15,70.67,1D
0.8,650,4,0,85,15,203.47,1D
1.1,650,4,0,85,15,280.53,1D
1.4,650,4,0,85,15,229.74,1D
1.7,650,4,0,85,15,115.8,1D
0.5,650,6,0,85,15,54.05,1D
0.8,650,6,0,85,15,174.11,1D
1.1,650,6,0,85,15,247.87,1D
1.4,650,6,0,85,15,193.86,1D
1.7,650,6,0,85,15,102.25,1D
0.5,650,8,0,85,15,43.69,1D
0.8,650,8,0,85,15,153.97,1D
1.1,650,8,0,85,15,225.13,1D
1.4,650,8,0,85,15,170.14,1D
1.7,650,8,0,85,15,94.58,1D
0.5,650,10,0,85,15,36.71,1D
0.8,650,10,0,85,15,139.29,1D
1.1,650,10,0,85,15,208.03,1D
1.4,650,10,0,85,15,153.58,1D
1.7,650,10,0,85,15,89.8,1D
0.5,700,4,0,85,15,93.52,1D
0.8,700,4,0,85,15,246.02,1D
1.1,700,4,0,85,15,330.03,1D
1.4,700,4,0,85,15,276.1,1D
1.7,700,4,0,85,15,143.48,1D
0.5,700,6,0,85,15,72.42,1D
0.8,700,6,0,85,15,211.5,1D
1.1,700,6,0,85,15,292.7,1D
1.4,700,6,0,85,15,235.66,1D
1.7,700,6,0,85,15,126.04,1D
0.5,700,8,0,85,15,59.01,1D
0.8,700,8,0,85,15,187.69,1D
1.1,700,8,0,85,15,266.65,1D
1.4,700,8,0,85,15,208.24,1D
1.7,700,8,0,85,15,116.31,1D
0.5,700,10,0,85,15,49.63,1D
0.8,700,10,0,85,15,170.46,1D
1.1,700,10,0,85,15,246.99,1D
1.4,700,10,0,85,15,188.83,1D
1.7,700,10,0,85,15,110.22,1D
0.5,750,4,0,85,15,122.11,1D
0.8,750,4,0,85,15,295.32,1D
1.1,750,4,0,85,15,385.76,1D
1.4,750,4,0,85,15,328.46,1D
1.7,750,4,0,85,15,176.79,1D
0.5,750,6,0,85,15,95.3,1D
0.8,750,6,0,85,15,255.2,1D
1.1,750,6,0,85,15,343.48,1D
1.4,750,6,0,85,15,283.31,1D
1.7,750,6,0,85,15,154.51,1D
0.5,750,8,0,85,15,78.43,1D
0.8,750,8,0,85,15,227.38,1D
1.1,750,8,0,85,15,313.8,1D
1.4,750,8,0,85,15,251.99,1D
1.7,750,8,0,85,15,142.17,1D
0.5,750,10,0,85,15,66.68,1D
0.8,750,10,0,85,15,206.69,1D
1.1,750,10,0,85,15,291.28,1D
1.4,750,10,0,85,15,229.59,1D
1.7,750,10,0,85,15,134.52,1D
0.5,550,2,0,65,35,45.32,1D
0.8,550,2,0,65,35,136.71,1D
1.1,550,2,0,65,35,186.47,1D
1.4,550,2,0,65,35,140.27,1D
1.7,550,2,0,65,35,63.27,1D
0.5,550,4,0,65,35,29.76,1D
0.8,550,4,0,65,35,106.94,1D
1.1,550,4,0,65,35,152.52,1D
1.4,550,4,0,65,35,102.68,1D
1.7,550,4,0,65,35,50.75,1D
0.5,550,6,0,65,35,22.19,1D
0.8,550,6,0,65,35,90.99,1D
1.1,550,6,0,65,35,133.34,1D
1.4,550,6,0,65,35,83.31,1D
1.7,550,6,0,65,35,45.49,1D
0.5,550,8,0,65,35,17.74,1D
0.8,550,8,0,65,35,80.46,1D
1.1,550,8,0,65,35,120.2,1D
1.4,550,8,0,65,35,72.4,1D
1.7,550,8,0,65,35,42.8,1D
0.5,550,10,0,65,35,14.9,1D
0.8,550,10,0,65,35,72.58,1D
1.1,550,10,0,65,35,110.68,1D
1.4,550,10,0,65,35,66.19,1D
1.7,550,10,0,65,35,41.08,1D
0.5,600,2,0,65,35,60.53,1D
0.8,600,2,0,65,35,166.81,1D
1.1,600,2,0,65,35,221.47,1D
1.4,600,2,0,65,35,171.66,1D
1.7,600,2,0,65,35,79.79,1D
0.5,600,4,0,65,35,40.74,1D
0.8,600,4,0,65,35,131.4,1D
1.1,600,4,0,65,35,182.45,1D
1.4,600,4,0,65,35,128.57,1D
1.7,600,4,0,65,35,63.73,1D
0.5,600,6,0,65,35,30.82,1D
0.8,600,6,0,65,35,112.37,1D
1.1,600,6,0,65,35,160.14,1D
1.4,600,6,0,65,35,105.48,1D
1.7,600,6,0,65,35,56.92,1D
0.5,600,8,0,65,35,24.83,1D
0.8,600,8,0,65,35,99.49,1D
1.1,600,8,0,65,35,144.83,1D
1.4,600,8,0,65,35,91.87,1D
1.7,600,8,0,65,35,53.42,1D
0.5,600,10,0,65,35,20.86,1D
0.8,600,10,0,65,35,89.91,1D
1.1,600,10,0,65,35,133.62,1D
1.4,600,10,0,65,35,83.51,1D
1.7,600,10,0,65,35,51.12,1D
0.5,650,2,0,65,35,79.72,1D
0.8,650,2,0,65,35,201.45,1D
1.1,650,2,0,65,35,260.86,1D
1.4,650,2,0,65,35,207.4,1D
1.7,650,2,0,65,35,99.88,1D
0.5,650,4,0,65,35,54.56,1D
0.8,650,4,0,65,35,159.92,1D
1.1,650,4,0,65,35,216.34,1D
1.4,650,4,0,65,35,158.6,1D
1.7,650,4,0,65,35,79.33,1D
0.5,650,6,0,65,35,41.73,1D
0.8,650,6,0,65,35,137.34,1D
1.1,650,6,0,65,35,190.73,1D
1.4,650,6,0,65,35,131.67,1D
1.7,650,6,0,65,35,70.74,1D
0.5,650,8,0,65,35,34.05,1D
0.8,650,8,0,65,35,121.95,1D
1.1,650,8,0,65,35,172.99,1D
1.4,650,8,0,65,35,115.33,1D
1.7,650,8,0,65,35,66.17,1D
0.5,650,10,0,65,35,28.79,1D
0.8,650,10,0,65,35,110.38,1D
1.1,650,10,0,65,35,159.95,1D
1.4,650,10,0,65,35,104.59,1D
1.7,650,10,0,65,35,63.04,1D
0.5,700,2,0,65,35,103.57,1D
0.8,700,2,0,65,35,241.53,1D
1.1,700,2,0,65,35,305.03,1D
1.4,700,2,0,65,35,248,1D
1.7,700,2,0,65,35,124.15,1D
0.5,700,4,0,65,35,72,1D
0.8,700,4,0,65,35,193.17,1D
1.1,700,4,0,65,35,254.74,1D
1.4,700,4,0,65,35,193.11,1D
1.7,700,4,0,65,35,98.18,1D
0.5,700,6,0,65,35,55.95,1D
0.8,700,6,0,65,35,166.46,1D
1.1,700,6,0,65,35,225.46,1D
1.4,700,6,0,65,35,162.15,1D
1.7,700,6,0,65,35,87.34,1D
0.5,700,8,0,65,35,45.98,1D
0.8,700,8,0,65,35,148.16,1D
1.1,700,8,0,65,35,205.05,1D
1.4,700,8,0,65,35,142.87,1D
1.7,700,8,0,65,35,81.42,1D
0.5,700,10,0,65,35,39.23,1D
0.8,700,10,0,65,35,134.62,1D
1.1,700,10,0,65,35,190.07,1D
1.4,700,10,0,65,35,129.58,1D
1.7,700,10,0,65,35,77.38,1D
0.5,750,2,0,65,35,132.96,1D
0.8,750,2,0,65,35,287.31,1D
1.1,750,2,0,65,35,354.62,1D
1.4,750,2,0,65,35,293.4,1D
1.7,750,2,0,65,35,153.68,1D
0.5,750,4,0,65,35,93.96,1D
0.8,750,4,0,65,35,231.69,1D
1.1,750,4,0,65,35,298.01,1D
1.4,750,4,0,65,35,232.45,1D
1.7,750,4,0,65,35,120.83,1D
0.5,750,6,0,65,35,74.01,1D
0.8,750,6,0,65,35,200.62,1D
1.1,750,6,0,65,35,264.91,1D
1.4,750,6,0,65,35,197.45,1D
1.7,750,6,0,65,35,107.2,1D
0.5,750,8,0,65,35,61.32,1D
0.8,750,8,0,65,35,178.98,1D
1.1,750,8,0,65,35,241.5,1D
1.4,750,8,0,65,35,174.98,1D
1.7,750,8,0,65,35,99.53,1D
0.5,750,10,0,65,35,52.47,1D
0.8,750,10,0,65,35,163.09,1D
1.1,750,10,0,65,35,224.4,1D
1.4,750,10,0,65,35,159.05,1D
1.7,750,10,0,65,35,94.5,1D
0.5,550,2,0,60,40,40.9,1D
0.8,550,2,0,60,40,124.3,1D
1.1,550,2,0,60,40,168.25,1D
1.4,550,2,0,60,40,120.63,1D
1.7,550,2,0,60,40,54.24,1D
0.5,550,4,0,60,40,26.69,1D
0.8,550,4,0,60,40,97.32,1D
1.1,550,4,0,60,40,137.27,1D
1.4,550,4,0,60,40,87.1,1D
1.7,550,4,0,60,40,43.61,1D
0.5,550,6,0,60,40,19.92,1D
0.8,550,6,0,60,40,82.7,1D
1.1,550,6,0,60,40,119.89,1D
1.4,550,6,0,60,40,70.83,1D
1.7,550,6,0,60,40,39.32,1D
0.5,550,8,0,60,40,16.01,1D
0.8,550,8,0,60,40,73.22,1D
1.1,550,8,0,60,40,108.06,1D
1.4,550,8,0,60,40,61.88,1D
1.7,550,8,0,60,40,36.94,1D
0.5,550,10,0,60,40,13.49,1D
0.8,550,10,0,60,40,66.16,1D
1.1,550,10,0,60,40,99.5,1D
1.4,550,10,0,60,40,56.97,1D
1.7,550,10,0,60,40,35.54,1D
0.5,600,2,0,60,40,54.38,1D
0.8,600,2,0,60,40,151.54,1D
1.1,600,2,0,60,40,199.92,1D
1.4,600,2,0,60,40,148.42,1D
1.7,600,2,0,60,40,68.45,1D
0.5,600,4,0,60,40,36.47,1D
0.8,600,4,0,60,40,119.39,1D
1.1,600,4,0,60,40,164.25,1D
1.4,600,4,0,60,40,109.77,1D
1.7,600,4,0,60,40,54.82,1D
0.5,600,6,0,60,40,27.69,1D
0.8,600,6,0,60,40,102.06,1D
1.1,600,6,0,60,40,144.15,1D
1.4,600,6,0,60,40,89.83,1D
1.7,600,6,0,60,40,49.13,1D
0.5,600,8,0,60,40,22.44,1D
0.8,600,8,0,60,40,90.62,1D
1.1,600,8,0,60,40,130.25,1D
1.4,600,8,0,60,40,78.37,1D
1.7,600,8,0,60,40,46.16,1D
0.5,600,10,0,60,40,18.98,1D
0.8,600,10,0,60,40,82.1,1D
1.1,600,10,0,60,40,120.18,1D
1.4,600,10,0,60,40,71.7,1D
1.7,600,10,0,60,40,44.29,1D
0.5,650,2,0,60,40,71.56,1D
0.8,650,2,0,60,40,183.12,1D
1.1,650,2,0,60,40,235.6,1D
1.4,650,2,0,60,40,180.2,1D
1.7,650,2,0,60,40,85.67,1D
0.5,650,4,0,60,40,49.05,1D
0.8,650,4,0,60,40,145.31,1D
1.1,650,4,0,60,40,194.93,1D
1.4,650,4,0,60,40,136.25,1D
1.7,650,4,0,60,40,68.39,1D
0.5,650,6,0,60,40,37.54,1D
0.8,650,6,0,60,40,124.79,1D
1.1,650,6,0,60,40,171.77,1D
1.4,650,6,0,60,40,112.6,1D
1.7,650,6,0,60,40,61.06,1D
0.5,650,8,0,60,40,30.67,1D
0.8,650,8,0,60,40,111.06,1D
1.1,650,8,0,60,40,155.64,1D
1.4,650,8,0,60,40,98.53,1D
1.7,650,8,0,60,40,57.24,1D
0.5,650,10,0,60,40,26.11,1D
0.8,650,10,0,60,40,100.73,1D
1.1,650,10,0,60,40,143.94,1D
1.4,650,10,0,60,40,89.72,1D
1.7,650,10,0,60,40,54.79,1D
0.5,700,2,0,60,40,93.11,1D
0.8,700,2,0,60,40,219.31,1D
1.1,700,2,0,60,40,275.65,1D
1.4,700,2,0,60,40,216.3,1D
1.7,700,2,0,60,40,106.49,1D
0.5,700,4,0,60,40,64.65,1D
0.8,700,4,0,60,40,175.35,1D
1.1,700,4,0,60,40,229.56,1D
1.4,700,4,0,60,40,166.77,1D
1.7,700,4,0,60,40,84.73,1D
0.5,700,6,0,60,40,50.31,1D
0.8,700,6,0,60,40,151.27,1D
1.1,700,6,0,60,40,203.14,1D
1.4,700,6,0,60,40,139.35,1D
1.7,700,6,0,60,40,75.45,1D
0.5,700,8,0,60,40,41.5,1D
0.8,700,8,0,60,40,134.99,1D
1.1,700,8,0,60,40,184.61,1D
1.4,700,8,0,60,40,122.64,1D
1.7,700,8,0,60,40,70.53,1D
0.5,700,10,0,60,40,35.49,1D
0.8,700,10,0,60,40,122.58,1D
1.1,700,10,0,60,40,171.06,1D
1.4,700,10,0,60,40,111.58,1D
1.7,700,10,0,60,40,67.37,1D
0.5,750,2,0,60,40,119.54,1D
0.8,750,2,0,60,40,260.88,1D
1.1,750,2,0,60,40,320.44,1D
1.4,750,2,0,60,40,257.1,1D
1.7,750,2,0,60,40,131.53,1D
0.5,750,4,0,60,40,84.32,1D
0.8,750,4,0,60,40,210.26,1D
1.1,750,4,0,60,40,268.72,1D
1.4,750,4,0,60,40,201.75,1D
1.7,750,4,0,60,40,104.4,1D
0.5,750,6,0,60,40,66.49,1D
0.8,750,6,0,60,40,182.04,1D
1.1,750,6,0,60,40,238.62,1D
1.4,750,6,0,60,40,170.41,1D
1.7,750,6,0,60,40,92.71,1D
0.5,750,8,0,60,40,55.3,1D
0.8,750,8,0,60,40,162.69,1D
1.1,750,8,0,60,40,217.54,1D
1.4,750,8,0,60,40,150.87,1D
1.7,750,8,0,60,40,86.39,1D
0.5,750,10,0,60,40,47.53,1D
0.8,750,10,0,60,40,148.31,1D
1.1,750,10,0,60,40,202.03,1D
1.4,750,10,0,60,40,137.4,1D
1.7,750,10,0,60,40,82.19,1D
0.5,550,2,0,65,45,37.02,1D
0.8,550,2,0,65,45,114.33,1D
1.1,550,2,0,65,45,153.75,1D
1.4,550,2,0,65,45,105.42,1D
1.7,550,2,0,65,45,47.31,1D
0.5,550,4,0,65,45,24.21,1D
0.8,550,4,0,65,45,89.52,1D
1.1,550,4,0,65,45,125.11,1D
1.4,550,4,0,65,45,75.23,1D
1.7,550,4,0,65,45,38.12,1D
0.5,550,6,0,65,45,18.12,1D
0.8,550,6,0,65,45,76.05,1D
1.1,550,6,0,65,45,109.22,1D
1.4,550,6,0,65,45,61.33,1D
1.7,550,6,0,65,45,34.5,1D
0.5,550,8,0,65,45,14.61,1D
0.8,550,8,0,65,45,67.36,1D
1.1,550,8,0,65,45,98.48,1D
1.4,550,8,0,65,45,54.29,1D
1.7,550,8,0,65,45,32.43,1D
0.5,550,10,0,65,45,12.38,1D
0.8,550,10,0,65,45,60.94,1D
1.1,550,10,0,65,45,90.61,1D
1.4,550,10,0,65,45,50.09,1D
1.7,550,10,0,65,45,31.24,1D
0.5,600,2,0,65,45,49.34,1D
0.8,600,2,0,65,45,139.3,1D
1.1,600,2,0,65,45,182.72,1D
1.4,600,2,0,65,45,130.38,1D
1.7,600,2,0,65,45,59.73,1D
0.5,600,4,0,65,45,33.05,1D
0.8,600,4,0,65,45,109.9,1D
1.1,600,4,0,65,45,149.79,1D
1.4,600,4,0,65,45,95.38,1D
1.7,600,4,0,65,45,48,1D
0.5,600,6,0,65,45,25.13,1D
0.8,600,6,0,65,45,93.77,1D
1.1,600,6,0,65,45,131.36,1D
1.4,600,6,0,65,45,78.13,1D
1.7,600,6,0,65,45,43.25,1D
0.5,600,8,0,65,45,20.44,1D
0.8,600,8,0,65,45,83.38,1D
1.1,600,8,0,65,45,118.78,1D
1.4,600,8,0,65,45,68.41,1D
1.7,600,8,0,65,45,40.53,1D
0.5,600,10,0,65,45,17.37,1D
0.8,600,10,0,65,45,75.63,1D
1.1,600,10,0,65,45,109.48,1D
1.4,600,10,0,65,45,62.87,1D
1.7,600,10,0,65,45,38.96,1D
0.5,650,2,0,65,45,65.06,1D
0.8,650,2,0,65,45,168.24,1D
1.1,650,2,0,65,45,215.36,1D
1.4,650,2,0,65,45,158.96,1D
1.7,650,2,0,65,45,74.83,1D
0.5,650,4,0,65,45,44.49,1D
0.8,650,4,0,65,45,133.63,1D
1.1,650,4,0,65,45,177.87,1D
1.4,650,4,0,65,45,119.03,1D
1.7,650,4,0,65,45,59.92,1D
0.5,650,6,0,65,45,34.29,1D
0.8,650,6,0,65,45,114.64,1D
1.1,650,6,0,65,45,156.61,1D
1.4,650,6,0,65,45,98.19,1D
1.7,650,6,0,65,45,53.8,1D
0.5,650,8,0,65,45,27.98,1D
0.8,650,8,0,65,45,102.16,1D
1.1,650,8,0,65,45,141.99,1D
1.4,650,8,0,65,45,85.93,1D
1.7,650,8,0,65,45,50.32,1D
0.5,650,10,0,65,45,23.9,1D
0.8,650,10,0,65,45,92.93,1D
1.1,650,10,0,65,45,131.17,1D
1.4,650,10,0,65,45,78.62,1D
1.7,650,10,0,65,45,48.23,1D
0.5,700,2,0,65,45,84.48,1D
0.8,700,2,0,65,45,201.47,1D
1.1,700,2,0,65,45,252.1,1D
1.4,700,2,0,65,45,191.66,1D
1.7,700,2,0,65,45,93.06,1D
0.5,700,4,0,65,45,58.8,1D
0.8,700,4,0,65,45,161.35,1D
1.1,700,4,0,65,45,209.57,1D
1.4,700,4,0,65,45,146.43,1D
1.7,700,4,0,65,45,74.35,1D
0.5,700,6,0,65,45,45.78,1D
0.8,700,6,0,65,45,138.98,1D
1.1,700,6,0,65,45,185.3,1D
1.4,700,6,0,65,45,121.95,1D
1.7,700,6,0,65,45,66.41,1D
0.5,700,8,0,65,45,37.83,1D
0.8,700,8,0,65,45,124.17,1D
1.1,700,8,0,65,45,168.48,1D
1.4,700,8,0,65,45,107.14,1D
1.7,700,8,0,65,45,62.07,1D
0.5,700,10,0,65,45,32.44,1D
0.8,700,10,0,65,45,113.03,1D
1.1,700,10,0,65,45,155.96,1D
1.4,700,10,0,65,45,97.73,1D
1.7,700,10,0,65,45,59.38,1D
0.5,750,2,0,65,45,108.56,1D
0.8,750,2,0,65,45,239.77,1D
1.1,750,2,0,65,45,293.37,1D
1.4,750,2,0,65,45,228.41,1D
1.7,750,2,0,65,45,114.99,1D
0.5,750,4,0,65,45,76.66,1D
0.8,750,4,0,65,45,193.27,1D
1.1,750,4,0,65,45,245.38,1D
1.4,750,4,0,65,45,178.01,1D
1.7,750,4,0,65,45,91.7,1D
0.5,750,6,0,65,45,60.51,1D
0.8,750,6,0,65,45,167.28,1D
1.1,750,6,0,65,45,217.85,1D
1.4,750,6,0,65,45,149.67,1D
1.7,750,6,0,65,45,81.66,1D
0.5,750,8,0,65,45,50.42,1D
0.8,750,8,0,65,45,149.81,1D
1.1,750,8,0,65,45,198.53,1D
1.4,750,8,0,65,45,132.3,1D
1.7,750,8,0,65,45,76.15,1D
0.5,750,10,0,65,45,43.49,1D
0.8,750,10,0,65,45,136.58,1D
1.1,750,10,0,65,45,184.2,1D
1.4,750,10,0,65,45,120.67,1D
1.7,750,10,0,65,45,72.66,1D
0.6,550,2,0,80,20,112.77,1D
0.9,550,2,0,80,20,236.51,1D
1.2,550,2,0,80,20,286.25,1D
1.5,550,2,0,80,20,215.38,1D
1.8,550,2,0,80,20,104.35,1D
0.6,550,4,0,80,20,81.71,1D
0.9,550,4,0,80,20,191.18,1D
1.2,550,4,0,80,20,237.11,1D
1.5,550,4,0,80,20,155.14,1D
1.8,550,4,0,80,20,82.48,1D
0.6,550,6,0,80,20,64.6,1D
0.9,550,6,0,80,20,164.67,1D
1.2,550,6,0,80,20,207.9,1D
1.5,550,6,0,80,20,123.82,1D
1.8,550,6,0,80,20,73.82,1D
0.6,550,8,0,80,20,53.92,1D
0.9,550,8,0,80,20,146.5,1D
1.2,550,8,0,80,20,187.32,1D
1.5,550,8,0,80,20,107.81,1D
1.8,550,8,0,80,20,68.83,1D
0.6,550,10,0,80,20,46.1,1D
0.9,550,10,0,80,20,132.89,1D
1.2,550,10,0,80,20,171.92,1D
1.5,550,10,0,80,20,98.83,1D
1.8,550,10,0,80,20,65.69,1D
0.6,600,2,0,80,20,144.33,1D
0.9,600,2,0,80,20,284.99,1D
1.2,600,2,0,80,20,338.77,1D
1.5,600,2,0,80,20,263.3,1D
1.8,600,2,0,80,20,132.05,1D
0.6,600,4,0,80,20,105.36,1D
0.9,600,4,0,80,20,232.07,1D
1.2,600,4,0,80,20,283.01,1D
1.5,600,4,0,80,20,195.23,1D
1.8,600,4,0,80,20,103.58,1D
0.6,600,6,0,80,20,84.57,1D
0.9,600,6,0,80,20,200.89,1D
1.2,600,6,0,80,20,249.4,1D
1.5,600,6,0,80,20,157.85,1D
1.8,600,6,0,80,20,92.25,1D
0.6,600,8,0,80,20,70.89,1D
0.9,600,8,0,80,20,179.38,1D
1.2,600,8,0,80,20,225.6,1D
1.5,600,8,0,80,20,136.37,1D
1.8,600,8,0,80,20,85.86,1D
0.6,600,10,0,80,20,61.11,1D
0.9,600,10,0,80,20,162.99,1D
1.2,600,10,0,80,20,207.73,1D
1.5,600,10,0,80,20,124.08,1D
1.8,600,10,0,80,20,81.83,1D
0.6,650,2,0,80,20,182.67,1D
0.9,650,2,0,80,20,340.14,1D
1.2,650,2,0,80,20,397.56,1D
1.5,650,2,0,80,20,317.33,1D
1.8,650,2,0,80,20,165.91,1D
0.6,650,4,0,80,20,134.54,1D
0.9,650,4,0,80,20,279.23,1D
1.2,650,4,0,80,20,334.8,1D
1.5,650,4,0,80,20,241.5,1D
1.8,650,4,0,80,20,129.08,1D
0.6,650,6,0,80,20,109.1,1D
0.9,650,6,0,80,20,242.65,1D
1.2,650,6,0,80,20,296.5,1D
1.5,650,6,0,80,20,198.27,1D
1.8,650,6,0,80,20,114.51,1D
0.6,650,8,0,80,20,92.12,1D
0.9,650,8,0,80,20,217.48,1D
1.2,650,8,0,80,20,269.24,1D
1.5,650,8,0,80,20,171.52,1D
1.8,650,8,0,80,20,106.29,1D
0.6,650,10,0,80,20,79.81,1D
0.9,650,10,0,80,20,198.15,1D
1.2,650,10,0,80,20,248.57,1D
1.5,650,10,0,80,20,154.92,1D
1.8,650,10,0,80,20,101.09,1D
0.6,700,2,0,80,20,229.07,1D
0.9,700,2,0,80,20,402.71,1D
1.2,700,2,0,80,20,463.16,1D
1.5,700,2,0,80,20,378.17,1D
1.8,700,2,0,80,20,207.06,1D
0.6,700,4,0,80,20,170.7,1D
0.9,700,4,0,80,20,333.34,1D
1.2,700,4,0,80,20,393.15,1D
1.5,700,4,0,80,20,294.27,1D
1.8,700,4,0,80,20,159.82,1D
0.6,700,6,0,80,20,139.34,1D
0.9,700,6,0,80,20,291.22,1D
1.2,700,6,0,80,20,349.62,1D
1.5,700,6,0,80,20,245.42,1D
1.8,700,6,0,80,20,141.13,1D
0.6,700,8,0,80,20,118.32,1D
0.9,700,8,0,80,20,261.74,1D
1.2,700,8,0,80,20,318.7,1D
1.5,700,8,0,80,20,213.47,1D
1.8,700,8,0,80,20,130.73,1D
0.6,700,10,0,80,20,102.82,1D
0.9,700,10,0,80,20,239.19,1D
1.2,700,10,0,80,20,295.02,1D
1.5,700,10,0,80,20,192.49,1D
1.8,700,10,0,80,20,124.12,1D
0.6,750,2,0,80,20,284.47,1D
0.9,750,2,0,80,20,473.53,1D
1.2,750,2,0,80,20,536.11,1D
1.5,750,2,0,80,20,446.33,1D
1.8,750,2,0,80,20,257.05,1D
0.6,750,4,0,80,20,214.74,1D
0.9,750,4,0,80,20,395.33,1D
1.2,750,4,0,80,20,458.46,1D
1.5,750,4,0,80,20,354.15,1D
1.8,750,4,0,80,20,196.91,1D
0.6,750,6,0,80,20,176.25,1D
0.9,750,6,0,80,20,346.72,1D
1.2,750,6,0,80,20,409.46,1D
1.5,750,6,0,80,20,299.41,1D
1.8,750,6,0,80,20,173.06,1D
0.6,750,8,0,80,20,149.91,1D
0.9,750,8,0,80,20,312.92,1D
1.2,750,8,0,80,20,374.55,1D
1.5,750,8,0,80,20,262.6,1D
1.8,750,8,0,80,20,159.83,1D
0.6,750,10,0,80,20,130.99,1D
0.9,750,10,0,80,20,286.72,1D
1.2,750,10,0,80,20,347.87,1D
1.5,750,10,0,80,20,237.24,1D
1.8,750,10,0,80,20,151.56,1D
0.6,550,2,0,75,25,97.01,1D
0.9,550,2,0,75,25,203.89,1D
1.2,550,2,0,75,25,241.49,1D
1.5,550,2,0,75,25,164.23,1D
1.8,550,2,0,75,25,80.09,1D
0.6,550,4,0,75,25,70.23,1D
